trial_index,arrow,sound_onset_psy,sound_onset_dev,arrow_onset_psy,arrow_onset_dev,response_key,rt_psy,rt_dev
123,left,194.72020519999933,21062.311236380003,194.72020519999933,21062.311236380003,NaN,NaN,NaN
124,none,196.22014510000008,21063.81177689,,,NaN,NaN,NaN
125,none,197.72842949999904,21065.328357100003,,,NaN,NaN,NaN
126,right,199.22858229999838,21066.819545450002,199.22858229999838,21066.819545450002,NaN,NaN,NaN
127,none,200.7369491999998,21068.334719860002,,,NaN,NaN,NaN
128,none,202.2369370999986,21069.82823974,,,NaN,NaN,NaN
129,none,203.73689309999827,21071.328043510002,,,NaN,NaN,NaN
130,none,205.23688350000157,21072.828140560003,,,NaN,NaN,NaN
131,left,206.73680220000097,21074.328150010002,206.73680220000097,21074.328150010002,NaN,NaN,NaN
132,none,208.2369432000014,21075.82790327,,,NaN,NaN,NaN
133,none,209.73702950000006,21077.327996710002,,,NaN,NaN,NaN
134,none,211.23700839999947,21078.828129425,,,NaN,NaN,NaN
135,none,212.73702499999854,21080.327964995002,,,NaN,NaN,NaN
136,none,214.2370837999988,21081.82802992,,,NaN,NaN,NaN
137,none,215.73712539999906,21083.328071005002,,,NaN,NaN,NaN
138,none,217.24546689999988,21084.843279055,,,NaN,NaN,NaN
139,right,218.7455091999982,21086.341752815002,218.7455091999982,21086.341752815002,NaN,NaN,NaN
140,none,220.2454918000003,21087.836589355,,,NaN,NaN,NaN
141,left,221.74562080000032,21089.336526455,221.74562080000032,21089.336526455,NaN,NaN,NaN
142,none,223.24554290000015,21090.836982520002,,,NaN,NaN,NaN
143,none,224.74561439999889,21092.34246722,,,NaN,NaN,NaN
144,none,226.2455130999988,21093.83665754,,,NaN,NaN,NaN
145,left,227.74559450000015,21095.336444185003,227.74559450000015,21095.336444185003,NaN,NaN,NaN
146,none,229.2455090000003,21096.8365423,,,NaN,NaN,NaN
147,right,230.74559139999837,21098.345312740003,230.74559139999837,21098.345312740003,NaN,NaN,NaN
148,none,232.24576859999797,21099.84508129,,,NaN,NaN,NaN
149,none,233.74569079999856,21101.33690497,,,NaN,NaN,NaN
150,none,235.24567960000059,21102.8368735,,,NaN,NaN,NaN
151,none,236.74574890000076,21104.3365486,,,NaN,NaN,NaN
152,left,238.24586030000137,21105.837161090003,238.24586030000137,21105.837161090003,NaN,NaN,NaN
153,none,239.74593589999859,21107.336980475,,,NaN,NaN,NaN
